Type,T_MtoP,T_PtoI,T_ItoD,I_MtoP,I_PtoI,I_ItoD,M_MtoP,M_PtoI,M_ItoD,R_MtoP,R_PtoI,R_ItoD,P_MtoP,P_PtoI,P_ItoD
4,0,0.736816645,0.982068777,0.94528228,0.980607152,0.984762788,0.152831674,0.066269711,0.79657954,0.190614894,0.067536652,0.787760615,0.135048956,0.073609293,0.802657723
4,0,0.736463189,0.981178641,0.945827246,0.980856836,0.984973669,0.152929768,0.066256598,0.796552837,0.191161379,0.067621469,0.78764987,0.136273742,0.073528498,0.802348912
4,0,0.736329019,0.97977519,0.946645379,0.98110652,0.985191524,0.153024256,0.066243991,0.796526849,0.191569373,0.067687094,0.787567616,0.136912793,0.073482215,0.802186966
4,0,0.736136079,0.978317499,0.947235286,0.981380939,0.985422671,0.153115705,0.066231623,0.796501994,0.192284405,0.067859948,0.787439525,0.137494713,0.07344681,0.802041352
4,0,0.736244559,0.977215886,0.948123157,0.981676817,0.985678792,0.153204501,0.066219822,0.796477377,0.193103403,0.067988545,0.787273228,0.13816008,0.07344529,0.801884353
4,0,0.736335993,0.97593236,0.94852227,0.981896281,0.985861719,0.153289944,0.066208556,0.796453714,0.193467617,0.068033189,0.787195742,0.138440043,0.073427111,0.801813722
4,0,0.736288309,0.974491358,0.94876039,0.98206389,0.985999107,0.153587729,0.066198871,0.796379447,0.193564668,0.068041444,0.787174046,0.138914764,0.073411942,0.801698148
4,0,0.736407101,0.973478258,0.948961794,0.982226491,0.986132383,0.153840721,0.066189587,0.796316147,0.193993807,0.067958504,0.787045419,0.139332622,0.073369563,0.801588714
4,0,0.73652482,0.972365141,0.949071944,0.982364237,0.986244202,0.153997794,0.066178158,0.796275795,0.194376856,0.067896336,0.786934078,0.139794976,0.07330212,0.801462471
4,0,0.736546636,0.970925331,0.949104309,0.98255837,0.98639679,0.154280588,0.066156551,0.796201944,0.195130885,0.067812771,0.786725283,0.140373871,0.073219746,0.801304936
4,0,0.737005115,0.96842432,0.948985577,0.982837796,0.986613691,0.154551893,0.066135466,0.796131372,0.195710272,0.067719579,0.7865569,0.14069277,0.073185325,0.801221132
4,0,0.737475932,0.967027843,0.948811412,0.983156919,0.986861646,0.154808044,0.066115826,0.796064734,0.195854753,0.067695558,0.786514461,0.141034544,0.073124558,0.801125228
4,0,0.738139033,0.966164589,0.948707044,0.983405828,0.987055659,0.155050024,0.06609717,0.796001673,0.196076855,0.067713618,0.78646493,0.141192138,0.073076546,0.801075637
4,0,0.738765478,0.964703798,0.948426545,0.983739972,0.987312734,0.155278966,0.066079631,0.795941949,0.196218252,0.067705691,0.786427915,0.141181275,0.073068798,0.801076293
4,0,0.73955512,0.962694228,0.948067546,0.984046936,0.987546742,0.155496329,0.066062912,0.795885324,0.196211383,0.067694545,0.786426187,0.141139537,0.073047489,0.801080585
4,0,0.740311444,0.959867537,0.947521091,0.984385729,0.987802505,0.15570268,0.066046938,0.79583168,0.196291149,0.067666173,0.786399126,0.140841216,0.072996169,0.801138401
4,0,0.740412056,0.959665775,0.947001338,0.984663248,0.988010764,0.155898988,0.066031948,0.795780182,0.196556598,0.067610234,0.786318004,0.141280293,0.072903454,0.801011086
4,0,0.741791904,0.959571123,0.946727216,0.984874129,0.988170266,0.156084716,0.066017419,0.795731962,0.196901917,0.067584664,0.786225498,0.141873479,0.07279399,0.80084312
4,0,0.742420673,0.958850622,0.946553349,0.985032737,0.988290906,0.156263456,0.066003755,0.795685112,0.198610917,0.067648903,0.785821319,0.142640114,0.072637081,0.80062151
4,0,0.743283689,0.959112167,0.946296871,0.985257804,0.988463283,0.156432986,0.065990612,0.795641184,0.199628204,0.06769827,0.785583854,0.145497322,0.072375476,0.79987818
4,0,0.745259047,0.958676219,0.946144044,0.985467672,0.988625467,0.156595111,0.06597814,0.795598924,0.200909734,0.067914113,0.785327256,0.14709568,0.072230309,0.799462974
4,0,0.747345686,0.959033728,0.946045876,0.98563832,0.988758743,0.156750411,0.065966219,0.795558453,0.203708053,0.06826058,0.784732044,0.148787484,0.072173715,0.799046934
4,0,0.748690069,0.959564567,0.945918679,0.985794961,0.9888798,0.15689905,0.06595476,0.79551959,0.205713004,0.068622008,0.784336746,0.152437508,0.072208196,0.798190475
4,0,0.748874903,0.960166872,0.945659697,0.985947967,0.988994718,0.157040864,0.065943778,0.795482457,0.206375182,0.06880039,0.784222245,0.153959736,0.072286874,0.797849476
4,0,0.749197066,0.96086663,0.945405364,0.986013114,0.989041686,0.157176942,0.065933377,0.795446873,0.207662046,0.069085777,0.783983529,0.154159173,0.07234177,0.797816992
4,0,0.749769866,0.962475061,0.94482255,0.986154079,0.989141822,0.157308474,0.06592311,0.795412898,0.208075792,0.069246426,0.783925712,0.154299885,0.072396815,0.797797978
4,0,0.750529766,0.96428442,0.944233596,0.986249328,0.989208341,0.157434404,0.065913498,0.795379996,0.20804058,0.069288597,0.783946276,0.154457256,0.072454035,0.797775865
4,0,0.752402127,0.969336629,0.943675399,0.986270964,0.989215136,0.157555193,0.065904304,0.795348227,0.207963958,0.069348395,0.7839818,0.15449293,0.072511047,0.797782362
4,0,0.754277945,0.973736167,0.943331897,0.986256123,0.989197612,0.157671645,0.065895319,0.795317948,0.20783338,0.069438681,0.784038782,0.15444544,0.07255581,0.797805905
4,0,0.756222129,0.977848887,0.94283551,0.986262262,0.989194036,0.157783344,0.065886617,0.795288682,0.207509756,0.069527954,0.784142971,0.154243231,0.072655678,0.797880292
4,0,0.757189274,0.980711222,0.942048848,0.986333489,0.989234746,0.157891884,0.065878376,0.795260429,0.2071013,0.069571331,0.784255445,0.153529435,0.072765291,0.79807961
4,0,0.75798434,0.982776046,0.94108969,0.986474216,0.98932898,0.15799582,0.0658703,0.79523319,0.206780508,0.069579333,0.784336865,0.152699202,0.072868496,0.798304439
4,0,0.758098483,0.983747005,0.940336406,0.98656702,0.989389479,0.158096313,0.065862492,0.795207143,0.206707805,0.069555625,0.784348011,0.152141124,0.07293272,0.798454642
4,0,0.758076489,0.985010684,0.939966083,0.986595869,0.989406168,0.158193156,0.065855116,0.795181751,0.206299603,0.069483161,0.784428596,0.151590943,0.072928369,0.798585415
4,0,0.760107517,0.988440812,0.939538598,0.986655354,0.98944521,0.158287436,0.06584768,0.795157313,0.205508202,0.069331542,0.784582496,0.150228977,0.072921425,0.798907399
4,0,0.763035774,0.991000652,0.939188004,0.986701131,0.989474654,0.158377573,0.065840781,0.79513365,0.204700038,0.069172487,0.78473866,0.147008732,0.07305786,0.799705923
4,0,0.764508784,0.992490411,0.939018548,0.986691177,0.989463925,0.158465132,0.06583409,0.795110643,0.203724086,0.068985313,0.784928381,0.143234909,0.073086202,0.80060631
4,0,0.764948606,0.993359745,0.938944697,0.986664295,0.989440501,0.15854992,0.065827653,0.79508847,0.202741683,0.068814829,0.78512466,0.139333934,0.073112994,0.801534176
4,0,0.7651124,0.994299412,0.938866198,0.98662591,0.989408016,0.158632249,0.065821111,0.795067191,0.201935381,0.06867978,0.785286546,0.135934293,0.073130339,0.802339137
4,0,0.764879882,0.995202899,0.938722372,0.986607254,0.9893893,0.15871197,0.065815151,0.795046151,0.201192588,0.068496302,0.785419822,0.133033738,0.07318157,0.803032935
4,0,0.764517605,0.99598074,0.938549399,0.986586571,0.989368737,0.15878877,0.065809295,0.795025945,0.200504839,0.068359971,0.78555274,0.130556673,0.073144019,0.803605199
4,0,0.764193118,0.996370256,0.938400388,0.986532807,0.989320517,0.158864021,0.06580326,0.795006633,0.199828371,0.068217099,0.785681009,0.128561437,0.073086366,0.804058135
4,0,0.764825642,0.997429609,0.938184321,0.986468911,0.989264607,0.158935755,0.065797925,0.794987738,0.199023962,0.06811671,0.785851955,0.127115816,0.073056787,0.804388762
4,0,0.764459133,0.998346329,0.938014984,0.986409485,0.989212751,0.159006834,0.065792471,0.79496932,0.198050946,0.067992061,0.786058426,0.126340836,0.073061705,0.804571211
4,0,0.764711797,0.999104559,0.938035846,0.986331463,0.989148617,0.159074992,0.065787032,0.794951439,0.197165281,0.067848444,0.786238074,0.125612766,0.073063567,0.804742336
4,0,0.765148461,0.999729156,0.937990785,0.986260474,0.989087939,0.159141749,0.065781847,0.794934154,0.196459979,0.067742169,0.786382914,0.125039935,0.073035046,0.804869294
4,0,0.765341341,0.999921799,0.938055515,0.986190557,0.989031434,0.159205854,0.065777004,0.794917047,0.195910215,0.067653075,0.786494017,0.124229461,0.073064476,0.805065751
4,0,0.765563965,0.99999994,0.938214779,0.986083746,0.988948345,0.159268975,0.065772161,0.794900715,0.195514664,0.067580938,0.786572099,0.123584002,0.073105529,0.805227101
4,0,0.76580596,0.999913633,0.93833071,0.985960543,0.988849342,0.159329891,0.065767616,0.794884562,0.195284441,0.067510873,0.786609471,0.123372391,0.073082417,0.805271149
4,0,0.765756369,0.999738574,0.938423216,0.985896587,0.988798201,0.159389302,0.065762892,0.794869244,0.194938585,0.067451015,0.786678731,0.123314232,0.073043525,0.805275083
4,0,0.765780091,0.999714673,0.93860507,0.985804319,0.988726079,0.159447193,0.065758735,0.794853926,0.194758058,0.067413017,0.786712527,0.123151153,0.073034137,0.805310786
4,0,0.76583302,0.999718428,0.938756406,0.98572576,0.988664806,0.159503728,0.065754071,0.794839442,0.194763884,0.067403182,0.786708653,0.122976005,0.073017955,0.805348396
4,0,0.765796363,0.999735475,0.938907444,0.985655665,0.988610566,0.159558326,0.065749958,0.794825196,0.194755495,0.067393273,0.786708057,0.122861683,0.073017001,0.805375338
4,0,0.766090274,0.999804914,0.939035714,0.985595584,0.988563657,0.159611821,0.065745726,0.794810891,0.19491148,0.067380339,0.786665916,0.12273106,0.073021591,0.805407166
4,0,0.765613317,0.999812186,0.939196169,0.985550821,0.988530636,0.159664169,0.065741867,0.794797182,0.194876149,0.06736584,0.786670744,0.122797713,0.07301335,0.805390179
4,0,0.764503121,0.999812543,0.940269053,0.98533535,0.988379836,0.159740329,0.065735906,0.794777513,0.194823176,0.0673289,0.786673665,0.122987166,0.072958246,0.80533278
4,0,0.76393491,0.999800086,0.940619707,0.985274792,0.988337517,0.159765095,0.065734103,0.794770777,0.194819301,0.067318827,0.786671996,0.123049125,0.072944179,0.805315375
4,0,0.76266551,0.99979651,0.941290498,0.985231578,0.988315225,0.159813017,0.065730274,0.79475826,0.194769591,0.06729506,0.786677599,0.123090893,0.072941691,0.805304885
4,0,0.761927783,0.999840438,0.942039847,0.985140264,0.988255441,0.159860402,0.065726519,0.794745982,0.194666252,0.067271411,0.786696851,0.123106271,0.072967052,0.805307865
4,0,0.761393011,0.999877214,0.942831516,0.985009313,0.98816669,0.159906626,0.065723076,0.794733882,0.194497526,0.06724529,0.786731124,0.123315141,0.072964758,0.805259585
4,0,0.760957003,0.999900818,0.943429708,0.984963775,0.988141775,0.159951359,0.065719634,0.79472214,0.194252387,0.067214042,0.786783099,0.12348868,0.072939545,0.805213451
4,0,0.7605322,0.999916315,0.943718493,0.984996378,0.988172531,0.159995526,0.065716043,0.794710994,0.193819985,0.067152277,0.786872923,0.123537026,0.072920471,0.805197537
4,0,0.760048211,0.999917507,0.944173634,0.985049009,0.988221407,0.160038546,0.065713078,0.794699311,0.193099618,0.067086384,0.787032962,0.123558514,0.072876677,0.805182219
4,0,0.759409428,0.999888837,0.944715619,0.985103905,0.988274455,0.160080448,0.06570968,0.794688582,0.192586571,0.06704548,0.78714776,0.123478539,0.072834611,0.805190861
4,0,0.758932948,0.999878764,0.945287049,0.985202551,0.988361418,0.1601215,0.065706715,0.794677496,0.191790402,0.067001894,0.787332773,0.123417079,0.072786689,0.805193603
4,0,0.758792818,0.999880672,0.945922852,0.985274732,0.988430858,0.160161763,0.065703318,0.794667423,0.191167831,0.066979036,0.787479639,0.123392537,0.072778106,0.805197597
4,0,0.758625984,0.99989146,0.946555138,0.985307097,0.988468826,0.160200909,0.065700382,0.794656932,0.190743417,0.066935837,0.787572622,0.122925021,0.072760105,0.805302739
4,0,0.758361638,0.999904215,0.947088122,0.985393465,0.988546729,0.160239279,0.065697417,0.794646919,0.190265968,0.066860914,0.787669778,0.122733645,0.072778359,0.80535233
4,0,0.758240163,0.999924183,0.94740057,0.985565662,0.988687277,0.160277009,0.065694422,0.794637322,0.189862669,0.06680505,0.787753701,0.122527674,0.072786212,0.805402517
4,0,0.758227289,0.999937057,0.947812796,0.985756278,0.988843918,0.160313696,0.065691844,0.794627368,0.189486921,0.066757321,0.787833571,0.122065365,0.072764307,0.805505395
4,0,0.758110285,0.999983847,0.948285699,0.985928059,0.98898679,0.160349771,0.065688908,0.794617951,0.188898087,0.066752255,0.787976623,0.121938244,0.07277219,0.805537224
4,0,0.75803268,0.999996185,0.948941588,0.986086488,0.989122748,0.160384923,0.065686181,0.794608951,0.188260004,0.066724598,0.788126111,0.121648528,0.072824627,0.805618465
4,0,0.757938266,0.999952078,0.949354172,0.986288309,0.989287257,0.160419598,0.065683797,0.794599473,0.188011855,0.0666655,0.788171053,0.121175081,0.07291016,0.805750012
4,0,0.757942677,0.999888957,0.949720025,0.986520886,0.98947531,0.160453498,0.065680802,0.794591069,0.181930423,0.067138478,0.789781451,0.120741628,0.072948709,0.805860817
4,0,0.758217633,0.999847472,0.950024843,0.986688137,0.989609957,0.160486639,0.065678507,0.794582248,0.181313142,0.067185774,0.789945602,0.119889483,0.073059335,0.806087136
4,0,0.758624375,0.999798238,0.950424254,0.986841321,0.989736259,0.160519183,0.06567584,0.794573843,0.180910587,0.067177206,0.790041447,0.119439051,0.073085696,0.806198418
4,0,0.758767128,0.999560595,0.950703919,0.9869771,0.989847183,0.160550892,0.06567347,0.794565439,0.180672616,0.067163438,0.790095747,0.118838608,0.073070556,0.806334198
4,0,0.758727014,0.999085069,0.95114547,0.987089515,0.989942908,0.160582364,0.065670952,0.794557214,0.1804948,0.067134455,0.790131211,0.11826767,0.073071375,0.806467414
4,0,0.758319259,0.998461008,0.951697052,0.987165809,0.990012884,0.16061303,0.065668538,0.794549346,0.180248216,0.067080542,0.790177226,0.117790282,0.073058158,0.806574881
4,0,0.758129776,0.996649206,0.952092707,0.98725003,0.990084887,0.160642937,0.065666363,0.79454124,0.179927155,0.067094728,0.790259302,0.11734733,0.073021755,0.80666846
4,0,0.758098006,0.995063424,0.952390313,0.987321138,0.990145087,0.160672426,0.065664127,0.79453361,0.17762737,0.067239463,0.790857792,0.117023565,0.073006392,0.806740463
4,0,0.757863581,0.994135976,0.952683032,0.98739177,0.990205526,0.160701543,0.065661952,0.794526041,0.174083814,0.067350969,0.791747272,0.116769016,0.072972745,0.806790888
4,0,0.75773561,0.993969798,0.953007996,0.987431169,0.990242362,0.160729825,0.065659702,0.79451853,0.169942051,0.067502171,0.792790473,0.116341889,0.072900131,0.806872308
4,0,0.757688999,0.993717492,0.953301072,0.987477183,0.990283251,0.16075772,0.065657377,0.794511378,0.166598082,0.067609727,0.79362613,0.115787663,0.072859585,0.806990504
4,0,0.757728517,0.993313432,0.953512132,0.987541914,0.990337133,0.160785109,0.065655187,0.794504344,0.16364646,0.067721367,0.794366717,0.115382552,0.072861433,0.807085037
4,0,0.757653952,0.992747843,0.953658402,0.987637281,0.990414262,0.16081208,0.065653428,0.794497013,0.160383046,0.067872405,0.795190454,0.114871874,0.072877422,0.807207108
4,0,0.757133782,0.992064953,0.953742623,0.987761497,0.990512371,0.160838366,0.065651327,0.794490218,0.160292074,0.067888722,0.79521662,0.113933586,0.072912976,0.807432771
4,0,0.756797671,0.991164327,0.95389992,0.987865269,0.990594923,0.160864502,0.065649226,0.794483304,0.160301626,0.06788063,0.79521215,0.113323353,0.072954044,0.807584167
4,0,0.756562173,0.990139127,0.954124272,0.987983108,0.990690589,0.160889745,0.065647304,0.794476807,0.160415098,0.067857057,0.79517889,0.113123193,0.072965503,0.807634056
4,0,0.756737351,0.989778519,0.954364777,0.988105059,0.990788937,0.160914823,0.065645382,0.794470131,0.16073817,0.067815095,0.795090258,0.113066837,0.072949424,0.807642817
4,0,0.757417679,0.989490986,0.954681039,0.988193333,0.990862906,0.160939381,0.065643445,0.794463933,0.16121693,0.067734078,0.794953823,0.113066822,0.072936743,0.807639539
4,0,0.759115458,0.989338577,0.955093145,0.988219082,0.990888655,0.16096364,0.065641627,0.794457316,0.161636636,0.067619666,0.79482305,0.113197923,0.072898105,0.807599366
4,0,0.761500299,0.988960505,0.955371201,0.988283038,0.990942895,0.160987332,0.065639779,0.794451237,0.16198349,0.067555055,0.794722915,0.113297559,0.072854921,0.807565987
4,0,0.763516307,0.988810897,0.955853581,0.988378704,0.991026759,0.161010772,0.065638036,0.794444919,0.162188411,0.067510247,0.794661462,0.113394178,0.072820365,0.807534873
4,0,0.765516162,0.988519549,0.956374049,0.988422155,0.991069973,0.161033705,0.065636247,0.794438958,0.162376761,0.067476124,0.79460752,0.113438934,0.072807238,0.807521105
4,0,0.767513692,0.988329709,0.956784248,0.98853159,0.991162241,0.16105631,0.065634683,0.794433117,0.162517697,0.067433104,0.794562817,0.113468252,0.072789744,0.807510197
4,0,0.769245744,0.987463951,0.957106948,0.988634229,0.99124676,0.161078483,0.065632761,0.794427574,0.162498072,0.067410052,0.794561565,0.113470793,0.072768271,0.807504177
4,0,0.770982981,0.986824811,0.957360864,0.988729358,0.99132514,0.161100417,0.065631032,0.794421792,0.162227958,0.067373082,0.794617295,0.1133793,0.072733447,0.807516515
4,0,0.77234447,0.986199856,0.957556486,0.988840103,0.991414428,0.161121964,0.065629601,0.794415832,0.161865145,0.067345694,0.794697583,0.112966798,0.072686315,0.807599545
4,0,0.773703098,0.985464275,0.957732439,0.988974988,0.991521716,0.161143064,0.065627709,0.794410586,0.159344196,0.067455232,0.795331836,0.112364754,0.072639376,0.807727396
4,0,0.775024176,0.984606504,0.958013356,0.989088714,0.991613865,0.161163792,0.06562613,0.794405043,0.157033667,0.067539141,0.795908451,0.111495174,0.072590396,0.807916462
4,0,0.776047349,0.984038353,0.958362699,0.98922956,0.991728783,0.161184549,0.06562458,0.794399679,0.154943883,0.067612231,0.796428084,0.110753089,0.072579831,0.808085501
4,0,0.776901603,0.983301997,0.958651245,0.989384115,0.991852283,0.161204517,0.065623164,0.794394374,0.153052613,0.067646667,0.796889782,0.110054992,0.072580874,0.808246791
4,0,0.777949989,0.982710361,0.958923459,0.989564002,0.991995692,0.161224514,0.065621674,0.794389069,0.151835009,0.067696854,0.797194004,0.109062113,0.072585523,0.808476925
4,0,0.7792629,0.982143998,0.959319353,0.989716053,0.992119372,0.16124402,0.06561999,0.794384122,0.151344135,0.067715704,0.797316015,0.108514115,0.072581977,0.808602452
4,0,0.780642629,0.981836796,0.95973599,0.989863276,0.992239833,0.161263153,0.06561853,0.794379056,0.150830716,0.067750752,0.797447681,0.108365096,0.072581634,0.808636785
